,img_id_A,img_id_B,target,f1_x,f2_x,f3_x,f4_x,f5_x,f6_x,f7_x,f8_x,f9_x,f1_y,f2_y,f3_y,f4_y,f5_y,f6_y,f7_y,f8_y,f9_y
1434,1134b,1134c,1,3,4,1,1,2,2,0,2,2,2,1,1,0,2,2,3,4,2
1435,0396c,0587a,0,3,1,1,0,2,2,3,2,2,1,1,1,2,2,2,2,0,2
1436,1441a,1441c,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1
1437,1451a,1451c,1,1,4,1,3,2,2,0,4,2,0,0,1,0,2,2,0,0,2
1438,1494b,1494c,1,2,1,1,0,2,1,1,4,2,3,4,1,3,2,3,3,3,2
1439,0413a,0507c,0,1,1,1,1,2,3,0,1,1,3,4,1,1,2,1,0,1,2
1440,1284a,1284b,1,2,1,1,0,2,2,1,4,2,1,1,1,3,0,2,0,1,2
1441,0316a,0460b,0,2,1,2,3,2,3,1,2,2,1,4,0,0,2,3,3,3,2
1442,0337a,0916a,0,2,1,1,3,2,2,3,2,1,1,1,1,0,0,2,2,1,1
1443,1492a,1492b,1,1,1,1,3,2,1,0,0,2,2,2,1,0,2,2,0,0,2
1444,0322b,0333a,0,1,1,1,3,1,2,0,1,2,2,1,1,3,2,1,2,0,1
1445,1329b,1335c,0,1,1,1,3,2,2,3,0,2,2,1,1,3,2,2,2,1,1
1446,0550c,0553b,0,2,0,1,1,2,2,0,4,2,2,1,1,0,0,2,1,1,1
1447,1488b,1356b,0,2,2,1,0,0,2,1,1,1,2,4,0,2,2,2,0,4,2
1448,1253b,1253c,1,0,1,1,1,2,1,1,1,1,2,0,0,2,2,2,0,0,2
1449,0451a,0451b,1,2,1,1,0,2,1,0,0,2,2,1,1,3,0,2,1,2,1
1450,0474c,0496a,0,3,4,1,0,2,2,3,1,2,3,4,1,0,2,3,1,2,2
1451,1124c,0343c,0,3,1,1,0,2,0,1,2,2,1,0,0,2,2,3,1,3,2
1452,1394a,1394b,1,2,1,1,3,2,2,1,1,1,3,1,0,1,2,1,1,3,2
1453,1294a,1504b,0,1,0,1,0,2,1,0,0,1,3,1,1,3,1,2,0,4,2
1454,1320a,0491a,0,1,1,1,3,2,1,0,3,2,2,1,1,1,2,1,0,2,1
1455,1261b,0539b,0,3,4,1,0,2,2,0,2,2,3,1,1,0,0,2,0,2,2
1456,1378a,1394b,0,3,4,1,3,2,3,0,0,2,3,1,0,1,2,1,1,3,2
1457,1551a,1551c,1,0,1,1,0,2,2,3,3,2,2,4,1,3,2,2,3,2,2
1458,1131a,0340c,0,1,1,1,1,2,1,0,0,2,1,0,1,1,2,1,0,3,2
1459,1124c,0375b,0,3,1,1,0,2,0,1,2,2,1,3,0,1,0,2,0,2,1
1460,1552a,1504a,0,3,0,1,1,2,2,1,1,2,1,0,1,1,2,1,3,0,2
1461,0434c,0434a,1,0,1,0,2,2,3,0,3,2,3,0,0,2,0,3,3,0,2
1462,1544a,1377c,0,3,4,1,0,2,2,3,4,2,2,1,0,2,2,3,0,3,2
1463,0531b,0531c,1,2,0,1,3,2,1,0,2,2,1,4,1,1,2,2,0,3,2
1464,0597c,1208c,0,1,4,1,0,2,2,1,1,2,0,1,1,0,2,1,3,2,2
1465,1219a,1219b,1,3,1,1,1,2,1,0,0,2,2,0,1,0,2,1,0,3,2
1466,1140c,0441b,0,2,4,1,2,2,1,0,1,2,2,2,1,0,0,2,3,2,2
1467,0363b,1508c,0,1,1,1,1,2,1,0,1,1,1,4,1,1,0,2,0,0,2
1468,1119b,1119c,1,1,1,1,3,2,3,0,1,2,2,1,1,3,2,2,1,2,1
1469,0560a,0560b,1,2,4,1,0,0,2,0,3,2,0,1,1,0,2,2,1,0,1
1470,0357b,0357a,1,2,1,0,0,0,2,2,3,2,3,4,1,1,2,3,2,3,2
1471,1257b,1217b,0,3,4,1,0,2,2,0,3,2,1,1,1,1,0,2,1,2,1
1472,0571b,1495a,0,0,1,1,0,2,2,0,0,2,2,1,0,3,2,1,0,3,2
1473,1432c,0381b,0,2,2,1,0,2,2,0,2,2,3,1,1,0,2,3,0,4,2
1474,1442b,1442c,1,2,2,1,3,2,2,1,4,2,1,1,1,0,0,2,0,2,1
1475,1531c,1147c,0,3,1,1,0,2,3,1,2,2,0,4,1,1,2,2,0,4,2
1476,1367c,0537b,0,1,1,1,3,2,0,0,3,2,2,1,0,3,0,2,1,4,2
1477,1426b,1477a,0,2,1,1,0,2,1,0,4,2,3,0,1,3,2,1,1,0,2
1478,0373a,0373c,1,3,0,1,0,0,2,0,2,2,3,0,1,3,2,3,1,4,2
1479,0405c,0563c,0,1,0,1,1,2,2,1,2,1,1,4,1,1,0,3,0,2,2
1480,0472c,1460b,0,2,1,1,1,2,2,3,2,2,2,2,1,3,2,2,1,3,2
1481,0375a,1294a,0,3,0,1,3,2,2,0,4,2,1,0,1,0,2,1,0,0,1
1482,0488c,0547c,0,1,4,0,1,2,2,0,4,2,1,2,1,3,2,1,2,1,1
1483,1455b,1455c,1,2,1,1,1,2,2,0,0,2,2,1,1,3,2,2,1,3,2
1484,0969a,1414b,0,2,2,1,1,2,2,1,2,1,0,4,0,0,0,1,1,1,1
1485,1367a,1367c,1,2,0,1,1,2,2,3,2,2,1,1,1,3,2,0,0,3,2
1486,1367a,1373a,0,2,0,1,1,2,2,3,2,2,3,4,1,3,2,2,2,1,2
1487,0584a,0539b,0,1,1,1,1,2,2,0,0,2,3,1,1,0,0,2,0,2,2
1488,1504c,1504b,1,0,1,1,0,2,1,0,2,1,3,1,1,3,1,2,0,4,2
1489,0355b,0460c,0,1,4,1,0,0,2,1,1,1,2,4,2,1,2,2,2,1,2
1490,1257a,0451b,0,2,1,1,2,2,1,0,3,2,2,1,1,3,0,2,1,2,1
1491,1201b,1447c,0,2,0,1,0,2,3,0,4,2,1,1,0,1,2,2,2,2,2
1492,0561a,0396c,0,2,1,1,3,2,1,0,1,2,3,1,1,0,2,2,3,2,2
1493,1531b,1531c,1,2,1,1,3,2,1,1,3,2,3,1,1,0,2,3,1,2,2
1494,0521a,0521b,1,2,1,1,1,2,1,3,0,2,1,1,1,0,1,1,0,0,2
1495,1486a,0301b,0,1,0,1,0,2,2,0,1,2,1,1,1,2,2,3,0,0,2
1496,0496f,0496c,1,2,4,1,0,2,2,1,2,2,3,4,1,3,2,2,0,1,2
1497,0565b,0565c,1,2,1,1,0,2,2,1,3,2,2,1,1,1,2,2,0,1,2
1498,0924a,0924c,1,2,2,1,3,1,2,1,2,2,0,1,1,0,2,1,2,1,1
1499,0458a,0402b,0,2,1,1,0,2,2,1,0,2,3,4,1,3,2,2,1,2,2
1500,1227a,1227b,1,1,1,1,3,2,1,0,1,2,3,1,1,3,2,1,0,4,2
1501,0556b,0556c,1,0,2,0,1,0,2,1,1,1,0,1,0,1,0,3,1,0,1
1502,0367a,0365b,0,2,1,1,0,2,2,0,4,2,2,1,1,3,0,2,0,2,1
1503,0313b,1259c,0,2,1,0,2,2,2,0,0,2,0,1,1,0,0,2,2,1,1
1504,0544a,1405c,0,0,1,1,0,2,2,0,1,1,2,3,1,0,2,2,0,1,2
1505,0472a,1181a,0,3,1,1,3,2,3,0,0,2,1,0,1,0,2,1,0,2,2
1506,0381c,1532a,0,1,4,1,3,2,3,0,2,2,0,2,1,0,2,1,1,1,1
1507,0373b,0564c,0,2,1,1,1,2,1,0,0,1,0,1,1,1,1,1,0,3,2
1508,1370a,1370b,1,2,1,1,3,0,2,0,1,2,1,0,1,0,2,2,0,3,2
1509,0521b,0521c,1,1,1,1,0,1,1,0,0,2,3,1,2,1,0,2,1,3,2
1510,1540c,0556a,0,1,2,1,0,2,2,1,0,1,2,1,1,1,0,2,0,4,1
1511,0348b,0348c,1,1,1,1,1,0,1,0,2,1,3,1,0,2,2,2,3,3,2
1512,1468a,1468b,1,1,1,1,2,2,2,0,0,2,3,1,1,2,2,2,1,3,2
1513,1513c,0556a,0,1,1,1,0,1,2,1,1,2,2,1,1,1,0,2,0,4,1
1514,1409a,0410c,0,3,4,1,3,0,2,0,4,2,2,1,2,1,0,2,1,3,2
1515,0550b,0550c,1,3,0,1,0,2,2,0,4,2,2,0,1,1,2,2,0,4,2
1516,0353a,1099c,0,2,1,1,3,1,2,0,2,2,2,4,0,2,2,2,0,3,2
1517,0314b,0314a,1,0,0,1,0,2,2,0,2,2,1,1,1,0,2,1,2,1,1
1518,1417c,1417a,1,1,1,1,3,2,2,1,2,1,1,1,0,0,2,3,1,3,2
1519,0456b,0563a,0,0,1,1,1,2,2,0,1,1,1,1,1,1,0,2,0,2,1
1520,0422a,0422c,1,1,1,1,0,2,1,0,0,2,2,0,1,0,2,2,0,3,2
1521,0458a,0301b,0,2,1,1,0,2,2,1,0,2,1,1,1,2,2,3,0,0,2
1522,0587a,0517b,0,1,1,1,2,2,2,2,0,2,3,0,1,3,0,1,0,3,2
1523,1531c,0316b,0,3,1,1,0,2,3,1,2,2,2,1,1,3,2,2,2,4,2
1524,1483c,1309c,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,2,1
1525,1208a,1208b,1,0,4,1,0,0,2,0,2,2,1,0,1,0,2,1,0,1,1
1526,0319a,1513c,0,2,4,1,0,2,3,1,2,2,1,1,1,0,1,2,1,1,2
1527,1492a,0496a,0,1,1,1,3,2,1,0,0,2,3,4,1,0,2,3,1,2,2
1528,1240a,1240c,1,1,0,1,3,2,2,3,1,2,2,1,0,0,2,3,1,1,2
1529,1201a,1039a,0,0,1,1,0,2,2,2,3,2,3,1,0,0,0,3,1,0,2
1530,1432c,1432b,1,2,2,1,0,2,2,0,2,2,3,1,1,0,1,2,1,4,2
1531,0335a,0335b,1,1,1,1,2,2,2,1,0,2,3,4,1,0,2,2,1,1,2
1532,1458a,1458c,1,0,1,1,3,2,2,1,1,2,1,4,1,3,2,2,0,0,2
1533,1540c,1485c,0,1,2,1,0,2,2,1,0,1,3,4,1,3,2,3,1,3,2
1534,0475a,1197c,0,0,1,1,2,2,2,1,4,2,1,2,1,0,0,2,0,4,2
1535,1099a,1099c,1,2,1,1,3,0,2,2,3,2,2,4,0,2,2,2,0,3,2
1536,0338a,1129b,0,2,4,1,0,2,3,0,1,2,3,1,1,0,2,2,1,4,1
1537,1476a,1352a,0,1,1,1,0,2,1,0,1,1,2,2,1,1,2,2,1,4,2
1538,0518a,0518b,1,2,1,1,0,0,2,2,1,1,1,1,1,0,0,1,1,2,1
1539,1252a,1153b,0,3,1,1,3,2,3,0,3,2,0,4,1,3,2,2,1,2,2
1540,1475a,1475b,1,1,1,0,0,2,2,1,2,2,3,1,0,3,2,2,0,3,2
1541,0592c,0885c,0,1,2,1,1,2,3,0,3,2,2,1,1,0,1,3,0,0,2
1542,1465a,1465c,1,3,4,1,0,2,2,3,2,2,1,2,0,2,2,2,0,2,2
1543,0562a,0562c,1,0,1,1,3,2,2,1,4,2,3,0,1,3,2,1,0,2,2
1544,0459b,0516a,0,2,0,1,0,2,3,1,3,2,2,0,1,0,0,3,0,3,2
1545,0350b,1099c,0,2,1,1,3,2,1,1,4,2,2,4,0,2,2,2,0,3,2
1546,1365c,1196c,0,2,2,1,1,2,2,1,2,2,1,1,1,1,2,3,3,3,2
1547,1375c,1375a,1,3,4,1,0,2,2,0,0,2,1,0,1,1,2,2,0,3,2
1548,0560a,0938b,0,2,4,1,0,0,2,0,3,2,2,1,0,2,2,1,1,2,2
1549,1259a,0549b,0,1,4,0,0,2,3,1,3,2,0,1,0,2,2,3,3,4,2
1550,1370b,1370c,1,1,0,1,0,2,2,0,3,2,3,1,1,1,2,2,1,1,2
1551,1531b,1531a,1,2,1,1,3,2,1,1,3,2,2,0,1,0,2,3,0,3,2
1552,0496c,0340a,0,3,4,1,3,2,2,0,1,2,3,0,1,0,2,3,1,2,2
1553,1447a,1496a,0,2,1,1,3,2,1,1,0,2,2,4,1,1,2,1,0,4,2
1554,1476a,1495a,0,1,1,1,0,2,1,0,1,1,2,1,0,3,2,1,0,3,2
1555,1149a,0321a,0,1,1,1,0,2,3,1,1,2,2,1,1,3,2,1,1,2,1
1556,0413a,1504b,0,1,1,1,1,2,3,0,1,1,3,1,1,3,1,2,0,4,2
1557,0892a,0892c,1,1,0,1,1,2,3,0,0,2,3,2,0,2,2,2,1,0,2
1558,1254c,1254b,1,1,1,1,0,2,2,1,1,2,2,1,0,2,2,2,1,3,2
1559,0584b,0584c,1,2,1,1,1,2,2,1,2,2,0,1,1,0,2,2,0,1,2
1560,1497b,1497c,1,2,1,1,0,0,2,1,2,1,2,0,1,3,2,2,3,4,2
1561,0431b,0431a,1,3,0,2,1,2,3,0,2,2,3,2,1,3,1,2,3,2,2
1562,0565a,1153a,0,2,1,1,3,2,2,1,1,2,0,1,1,1,2,2,0,0,2
1563,0552a,0552c,1,2,1,1,0,2,2,1,2,1,1,2,1,0,2,2,0,2,2
1564,0472b,0579c,0,2,1,1,0,2,1,1,2,2,2,1,1,0,2,2,1,0,1
1565,1144b,0349a,0,1,2,1,0,2,2,1,2,2,3,1,1,1,2,1,0,1,2
1566,0307b,0314a,0,3,0,1,0,2,2,1,2,2,1,1,1,0,2,1,2,1,1
1567,0307a,0593c,0,2,0,1,3,2,2,0,4,2,1,1,1,1,2,3,0,0,1
1568,0564a,0564c,1,2,1,1,0,2,3,3,2,1,0,1,1,1,1,1,0,3,2
1569,1393b,1393c,1,2,1,1,3,0,2,0,3,2,1,4,1,0,2,2,1,2,2
1570,0451a,1512b,0,2,1,1,0,2,1,0,0,2,2,0,1,0,2,2,0,0,2
1571,1409a,1419b,0,3,4,1,3,0,2,0,4,2,1,1,0,1,0,1,1,0,1
1572,1545a,1545b,1,0,1,1,0,2,2,1,2,2,2,1,1,0,0,2,0,1,2
1573,1352b,0306b,0,2,1,1,3,2,2,2,1,2,2,1,0,2,2,2,0,2,2
1574,1377a,1259a,0,2,2,1,3,0,3,0,2,2,1,4,0,0,2,3,1,3,2
1575,1229c,1254a,0,2,1,0,0,2,2,1,2,2,1,1,1,1,2,1,3,3,2
1576,0458b,1547c,0,3,2,1,3,2,2,1,3,2,2,0,1,3,2,3,0,0,2
1577,1405b,0435b,0,1,1,1,0,0,2,1,1,1,2,1,0,2,2,2,1,0,2
1578,0319a,0319b,1,2,4,1,0,2,3,1,2,2,1,1,1,1,2,3,0,2,1
1579,1442b,1476c,0,2,2,1,3,2,2,1,4,2,1,2,1,3,0,2,1,1,1
1580,1493a,1493b,1,2,1,1,0,1,2,0,3,2,2,4,1,0,2,2,3,3,2
1581,0405b,1350c,0,1,0,1,4,0,2,0,1,2,1,4,1,3,0,1,2,1,1
