,img_id_A,img_id_B,target,f1_x,f2_x,f3_x,f4_x,f5_x,f6_x,f7_x,f8_x,f9_x,f1_y,f2_y,f3_y,f4_y,f5_y,f6_y,f7_y,f8_y,f9_y
1434,1363a,1363c,1,0,0,1,1,2,3,2,3,2,0,1,0,1,0,2,0,1,1
1435,0520a,1363c,0,2,4,1,0,2,1,3,3,2,0,1,0,1,0,2,0,1,1
1436,0927c,1363c,0,2,1,0,2,2,1,0,1,2,0,1,0,1,0,2,0,1,1
1437,0950a,0916a,0,2,1,1,3,0,2,2,2,1,1,1,1,0,0,2,2,1,1
1438,1253b,0916a,0,0,1,1,1,2,1,1,1,1,1,1,1,0,0,2,2,1,1
1439,0950a,0390a,0,2,1,1,3,0,2,2,2,1,0,0,1,0,1,2,1,2,2
1440,0390c,0390a,1,2,0,1,0,1,2,1,3,2,0,0,1,0,1,2,1,2,2
1441,1259a,0390a,0,1,4,0,0,2,3,1,3,2,0,0,1,0,1,2,1,2,2
1442,0324b,0324c,1,0,1,1,3,0,2,1,1,1,1,1,0,4,2,2,0,3,2
1443,0324b,0324a,1,0,1,1,3,0,2,1,1,1,0,2,1,0,1,2,1,3,2
1444,0324c,0324a,1,1,1,0,4,2,2,0,3,2,0,2,1,0,1,2,1,3,2
1445,1155b,1155a,1,1,1,1,3,0,1,1,2,1,1,1,0,2,2,1,1,0,2
1446,1155b,1155c,1,1,1,1,3,0,1,1,2,1,1,0,1,0,2,0,0,3,2
1447,1155a,1155c,1,1,1,0,2,2,1,1,0,2,1,0,1,0,2,0,0,3,2
1448,0348b,0873b,0,1,1,1,1,0,1,0,2,1,3,0,2,3,0,2,0,3,2
1449,0873a,0873b,1,2,2,0,2,2,2,3,0,2,3,0,2,3,0,2,0,3,2
1450,0373c,0873b,0,3,0,1,3,2,3,1,4,2,3,0,2,3,0,2,0,3,2
1451,0525a,0525b,1,1,2,1,3,2,1,1,1,1,2,3,0,0,2,2,0,3,2
1452,1365b,0525b,0,0,4,1,3,2,2,1,0,2,2,3,0,0,2,2,0,3,2
1453,1164a,1271b,0,2,1,0,2,2,1,1,1,2,3,4,2,2,0,2,1,3,2
1454,1271a,1271b,1,1,1,1,2,0,1,1,4,1,3,4,2,2,0,2,1,3,2
1455,1036b,1036c,1,2,2,0,2,2,2,0,0,2,1,4,1,0,0,2,2,0,2
1456,0328b,1057b,0,0,2,1,1,2,3,0,3,2,1,0,0,2,0,2,1,0,1
1457,0535a,0535b,1,2,4,1,1,2,2,2,1,1,0,0,1,2,2,2,1,4,2
1458,0496e,0535b,0,2,1,0,1,2,3,0,2,2,0,0,1,2,2,2,1,4,2
1459,0315b,0315a,1,2,1,0,2,2,1,1,3,2,2,4,0,2,2,3,0,3,2
1460,1371c,0315a,0,2,1,1,0,2,3,2,3,2,2,4,0,2,2,3,0,3,2
1461,0546b,0315a,0,3,1,1,3,1,3,0,1,2,2,4,0,2,2,3,0,3,2
1462,0924a,0924b,1,2,2,1,3,1,2,1,2,2,1,0,1,3,0,2,1,0,1
1463,0924a,0924c,1,2,2,1,3,1,2,1,2,2,0,1,1,0,2,1,2,1,1
1464,0924b,0924c,1,1,0,1,3,0,2,1,0,1,0,1,1,0,2,1,2,1,1
1465,0302a,0302c,1,2,0,1,1,0,2,1,1,1,3,1,0,2,2,3,0,3,2
1466,0551a,0302c,0,2,1,1,1,2,0,1,3,2,3,1,0,2,2,3,0,3,2
1467,1496c,0302c,0,2,1,1,1,0,2,2,2,1,3,1,0,2,2,3,0,3,2
1468,0302a,0302b,1,2,0,1,1,0,2,1,1,1,2,2,2,4,3,3,3,4,2
1469,0302c,0302b,1,3,1,0,2,2,3,0,3,2,2,2,2,4,3,3,3,4,2
1470,0302a,1500a,0,2,0,1,1,0,2,1,1,1,3,4,1,4,2,3,1,3,2
1471,1323a,1323b,1,2,0,1,1,2,3,2,3,2,1,1,0,2,2,1,1,3,2
1472,1465c,1323b,0,1,2,0,2,2,2,0,2,2,1,1,0,2,2,1,1,3,2
1473,1323a,1323c,1,2,0,1,1,2,3,2,3,2,1,0,1,1,2,2,3,0,1
1474,1323b,1323c,1,1,1,0,2,2,1,1,3,2,1,0,1,1,2,2,3,0,1
1475,0357b,0357a,1,2,1,0,0,0,2,2,3,2,3,4,1,1,2,3,2,3,2
1476,1429a,0357a,0,1,2,1,2,2,2,1,0,1,3,4,1,1,2,3,2,3,2
1477,0463a,0463b,1,1,1,1,0,0,3,3,4,2,0,0,0,3,2,3,0,3,2
1478,1152c,0463b,0,0,0,1,1,2,1,1,1,1,0,0,0,3,2,3,0,3,2
1479,0463a,1198a,0,1,1,1,0,0,3,3,4,2,3,0,2,4,2,2,0,4,2
1480,0450b,1198a,0,1,2,0,1,0,2,0,2,1,3,0,2,4,2,2,0,4,2
1481,0547c,1198a,0,1,2,1,3,2,1,2,1,1,3,0,2,4,2,2,0,4,2
1482,0595c,1198a,0,3,1,1,3,2,3,3,4,2,3,0,2,4,2,2,0,4,2
1483,1319c,1198a,0,1,0,1,0,2,0,1,4,2,3,0,2,4,2,2,0,4,2
1484,0463a,1198b,0,1,1,1,0,0,3,3,4,2,1,0,1,3,2,0,2,2,1
1485,1198a,1198b,1,3,0,2,4,2,2,0,4,2,1,0,1,3,2,0,2,2,1
1486,0373c,1198b,0,3,0,1,3,2,3,1,4,2,1,0,1,3,2,0,2,2,1
1487,0410c,1198b,0,2,1,2,1,0,2,1,3,2,1,0,1,3,2,0,2,2,1
1488,0463a,1259b,0,1,1,1,0,0,3,3,4,2,1,0,1,3,2,1,2,2,1
1489,1259a,1259b,1,1,4,0,0,2,3,1,3,2,1,0,1,3,2,1,2,2,1
1490,1259b,0317c,0,1,0,1,3,2,1,2,2,1,0,0,0,2,2,3,1,3,2
1491,0317a,0317c,1,1,1,0,2,0,1,1,2,1,0,0,0,2,2,3,1,3,2
1492,0317b,0317c,1,0,4,0,0,0,2,2,3,2,0,0,0,2,2,3,1,3,2
1493,1365b,0317c,0,0,4,1,3,2,2,1,0,2,0,0,0,2,2,3,1,3,2
1494,1191b,1191c,1,3,4,0,1,2,1,0,3,2,3,4,1,3,2,3,3,4,2
1495,1506a,1191c,0,2,1,0,3,0,2,1,0,2,3,4,1,3,2,3,3,4,2
1496,0450c,0911c,0,1,1,0,0,0,1,0,1,1,2,4,2,3,2,3,3,2,2
1497,0911b,0911c,1,1,3,1,1,2,2,2,1,1,2,4,2,3,2,3,3,2,2
1498,1114a,0911c,0,2,1,1,3,0,2,2,0,1,2,4,2,3,2,3,3,2,2
1499,1152a,1271c,0,3,4,0,2,2,1,0,2,2,0,1,2,4,2,2,2,2,2
1500,1271a,1271c,1,1,1,1,2,0,1,1,4,1,0,1,2,4,2,2,2,2,2
1501,1271b,1271c,1,3,4,2,2,0,2,1,3,2,0,1,2,4,2,2,2,2,2
1502,0549c,1271c,0,3,1,1,3,3,3,3,4,2,0,1,2,4,2,2,2,2,2
1503,0585b,0585c,1,3,1,2,3,2,3,1,4,2,0,1,0,2,2,1,1,0,2
1504,0385c,0540c,0,2,2,1,0,1,2,2,1,2,2,1,0,4,0,2,0,3,2
1505,0540a,0540c,1,3,3,1,1,2,3,0,3,2,2,1,0,4,0,2,0,3,2
1506,1500a,1500b,1,3,4,1,4,2,3,1,3,2,0,2,1,0,0,2,2,2,1
1507,0469a,0469b,1,2,3,1,1,2,2,3,4,2,3,2,1,2,0,2,1,1,1
1508,0469a,0469c,1,2,3,1,1,2,2,3,4,2,2,0,1,1,0,2,3,0,1
1509,0469b,0469c,1,3,2,1,2,0,2,1,1,1,2,0,1,1,0,2,3,0,1
1510,0347a,0347b,1,2,4,1,3,0,3,1,4,1,1,1,0,0,0,2,2,0,1
1511,1406a,1406b,1,1,2,2,4,2,2,0,2,2,1,0,0,1,0,2,2,2,2
1512,0401b,0401c,1,2,0,2,3,2,3,3,2,2,1,3,1,3,0,3,0,4,2
1513,0376c,0376b,1,2,1,0,0,3,2,2,3,2,1,2,0,2,0,1,1,1,1
1514,1488b,0376b,0,2,2,1,0,0,2,1,1,1,1,2,0,2,0,1,1,1,1
1515,0466c,0376b,0,3,1,1,2,2,1,2,0,1,1,2,0,2,0,1,1,1,1
1516,1308c,0376b,0,0,1,2,4,2,2,0,3,2,1,2,0,2,0,1,1,1,1
1517,0387b,0387a,1,2,2,0,1,0,1,0,2,1,0,1,0,2,0,1,2,2,2
1518,0549b,0549c,1,0,1,0,2,2,3,3,4,2,3,1,1,3,3,3,3,4,2
1519,1414b,1414c,1,0,4,0,0,0,1,1,1,1,1,0,1,1,3,1,1,2,1
1520,1394b,1414c,0,3,1,0,1,2,1,1,3,2,1,0,1,1,3,1,1,2,1
1521,1488b,1226c,0,2,2,1,0,0,2,1,1,1,2,0,0,0,0,2,0,0,2
1522,0429a,1555b,0,2,0,1,3,2,3,0,4,2,2,2,1,1,2,3,0,3,2
1523,1378a,1155b,0,3,4,1,3,2,3,0,0,2,1,1,1,3,0,1,1,2,1
1524,0450b,0911b,0,1,2,0,1,0,2,0,2,1,1,3,1,1,2,2,2,1,1
1525,1489c,1296c,0,2,4,1,0,2,2,1,1,2,1,1,1,3,0,2,1,0,2
1526,1426a,1191b,0,2,0,1,1,2,2,1,2,1,3,4,0,1,2,1,0,3,2
1527,0969b,1191b,0,2,0,1,1,2,1,1,2,1,3,4,0,1,2,1,0,3,2
1528,1296c,1314a,0,1,1,1,3,0,2,1,0,2,1,1,1,1,2,1,0,4,2
1529,1482a,1440c,0,2,4,1,3,2,2,3,1,2,2,4,1,1,2,3,0,2,2
1530,0464a,1501c,0,1,0,1,3,2,3,1,0,2,0,1,1,0,0,2,1,2,1
1531,1107c,1087a,0,0,2,1,3,2,2,1,0,2,1,2,1,1,2,1,0,2,1
1532,1375a,1377a,0,1,0,1,1,2,2,0,3,2,2,2,1,3,0,3,0,2,2
1533,1274a,0319a,0,1,1,1,1,2,2,0,3,2,2,4,1,0,2,3,1,2,2
1534,1255c,1538a,0,2,1,1,0,1,2,0,2,2,1,1,1,3,2,3,1,2,1
1535,1255c,1208a,0,2,1,1,0,1,2,0,2,2,0,4,1,0,0,2,0,2,2
1536,0458b,0583c,0,3,2,1,3,2,2,1,3,2,3,1,0,2,2,2,2,3,2
1537,1394b,0312b,0,3,1,0,1,2,1,1,3,2,1,1,0,1,2,2,2,4,2
1538,0419a,1460a,0,0,1,1,1,2,2,0,1,2,2,1,1,1,0,2,0,0,2
1539,1486b,0595c,0,2,0,1,0,2,3,1,4,2,3,1,1,3,2,3,3,4,2
1540,1236b,1219a,0,3,4,1,0,2,2,1,0,2,3,1,1,1,2,1,0,0,2
1541,0345a,1461b,0,0,1,1,0,0,2,0,2,2,2,2,1,0,2,1,0,0,2
1542,0897c,1511b,0,2,4,1,3,2,3,1,3,2,0,1,0,2,2,2,0,2,2
1543,1472c,0429b,0,2,0,1,3,2,2,1,1,2,1,1,1,3,2,3,1,4,2
1544,0463b,1392a,0,0,0,0,3,2,3,0,3,2,2,4,1,1,0,2,3,2,1
1545,1531a,0311a,0,2,0,1,0,2,3,0,3,2,1,2,1,1,2,1,3,3,2
1546,0514c,0311a,0,3,1,0,2,2,2,0,1,2,1,2,1,1,2,1,3,3,2
1547,1520c,1443c,0,2,1,1,3,1,2,0,1,2,0,1,1,1,2,1,1,2,1
1548,1520c,0473a,0,2,1,1,3,1,2,0,1,2,1,2,1,0,0,2,1,1,2
1549,1366c,1508b,0,0,1,1,0,2,2,1,1,1,1,1,1,0,2,1,1,0,1
1550,1366c,1140c,0,0,1,1,0,2,2,1,1,1,2,4,1,2,2,1,0,1,2
1551,0301c,0463a,0,3,1,1,4,0,2,0,1,2,1,1,1,0,0,3,3,4,2
1552,0322b,0463a,0,1,1,1,3,1,2,0,1,2,1,1,1,0,0,3,3,4,2
1553,1352a,1353b,0,2,2,1,1,2,2,1,4,2,2,1,0,2,2,1,0,2,2
1554,1282c,1353b,0,1,1,2,3,2,2,1,2,2,2,1,0,2,2,1,0,2,2
1555,1371c,1122a,0,2,1,1,0,2,3,2,3,2,2,1,1,3,0,1,0,2,1
1556,1282c,1381a,0,1,1,2,3,2,2,1,2,2,1,4,0,1,2,2,0,1,2
1557,1444b,0564a,0,1,0,1,1,2,2,0,0,1,2,1,1,0,2,3,3,2,1
1558,1444b,1557a,0,1,0,1,1,2,2,0,0,1,2,1,2,3,3,2,0,1,2
1559,0324a,1083a,0,0,2,1,0,1,2,1,3,2,0,4,2,4,2,3,1,1,1
1560,0911c,1348c,0,2,4,2,3,2,3,3,2,2,1,3,1,1,2,2,2,0,1
1561,0888c,1348c,0,0,1,1,0,0,2,1,1,1,1,3,1,1,2,2,2,0,1
1562,1475c,1308c,0,3,1,1,3,0,1,3,4,2,0,1,2,4,2,2,0,3,2
1563,0571c,1308c,0,1,0,1,1,0,1,0,1,1,0,1,2,4,2,2,0,3,2
1564,1416c,0520a,0,1,4,1,3,2,3,1,4,2,2,4,1,0,2,1,3,3,2
1565,0475a,1507b,0,0,1,1,2,2,2,1,4,2,1,0,1,1,2,2,3,0,2
1566,0585c,0941c,0,0,1,0,2,2,1,1,0,2,1,0,0,4,2,3,1,3,2
1567,0459b,1480c,0,2,0,1,0,2,3,1,3,2,0,0,1,1,2,2,1,2,2
1568,1193a,1217b,0,1,4,1,3,2,3,1,1,2,1,1,1,1,0,2,1,2,1
1569,1518a,1221a,0,2,2,1,3,2,2,0,1,2,3,4,1,0,2,2,2,1,2
1570,0579c,0348a,0,2,1,1,0,2,2,1,0,1,3,0,1,0,2,1,0,4,2
1571,0321b,0323c,0,3,2,1,3,2,2,1,4,2,1,0,1,1,0,1,0,0,1
1572,0321b,1196a,0,3,2,1,3,2,2,1,4,2,0,1,1,3,2,2,2,1,1
1573,1173c,0440c,0,1,2,1,3,0,2,0,2,2,3,4,1,0,2,1,0,4,2
1574,0544c,1561b,0,1,4,1,3,2,2,2,0,1,0,0,1,0,2,2,2,1,1
1575,1097a,1561b,0,3,2,1,0,2,2,0,4,2,0,0,1,0,2,2,2,1,1
1576,1097a,0950a,0,3,2,1,0,2,2,0,4,2,2,1,1,3,0,2,2,2,1
1577,1452b,0445a,0,1,0,1,3,2,2,0,2,2,2,2,1,0,0,2,0,3,2
1578,0363a,0317a,0,0,0,1,1,2,2,1,1,2,1,1,0,2,0,1,1,2,1
1579,1167a,0923a,0,0,2,1,0,2,2,0,4,2,2,1,1,1,1,2,0,2,2
1580,0307c,0859a,0,1,1,1,1,2,2,2,3,2,2,0,1,3,2,0,0,3,2
1581,0506b,0859a,0,2,2,1,2,2,2,1,0,1,2,0,1,3,2,0,0,3,2
